store,id,public_id,is_active,publication_status,raw_title,job_title,url,application_url,department,location,workplace_address,salary_range,description,duration,hours,availability,academic_course,academic_workload,academic_office_hours,academic_supervisor,academic_appointment_type,academic_schedule,academic_term,benefits,required_skills,experience_requirements,education_requirements,license_requirements,language_requirements,certification_requirements,software_requirements,medical_requirements,responsibility_tags,qualification_tags,quality_flags
"archive","CUPE---Fall-2026---TA---ANT1101---B00_JR35663","3740","0","fully_parsed","","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ANT1101---B00_JR35663","","Faculty of Social Sciences, School of Sociological and Anthropological Studies","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nThe course is Social & Cultural Anthropology (ANT1101). The course will be in person; TAs must be available to commute to campus.\n\n## Responsibilities\n- Lead discussion groups\n- Mark papers and exams\n- Hold office hours for student consultation\n- Proctor exams\n- Attend lectures if requested by supervisor\n\n## Qualifications\n- Priority given according to articles 18.5 and 18.6 of the collective agreement\n- Must meet the language requirement of the course\n- Must avoid time conflicts with course schedule as some professors expect TA class attendance","2026-09-01 to 2026-12-31","","","ANT1101","","","","","","","[]","[]","","","","[]","","","","","","[""description_over_500_chars""]"
"archive","CUPE---Fall-2026---TA---ANT2111---A00_JR35856","3744","0","fully_parsed","","Teaching Assistant - Intro Research Methods In ANT","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ANT2111---A00_JR35856","","School of Sociological and Anthropological Studies","Ottawa, ON","","$31.89-$50.25 hour","## Responsibilities\n- Lead discussion groups\n- Mark papers and exams\n- Hold office hours to meet with students\n- Proctor exams\n- Attend lectures if requested by supervisor\n\n## Qualifications\n- Must meet language requirement of the course\n- Priority to candidates per articles 18.5 and 18.6 of collective agreement\n- Must be available to travel to campus for in-person tasks","2026-09-01 to 2026-12-31","","","","","","","","","","[]","[]","","","","[]","","","","","","[]"
"archive","CUPE---Fall-2026---TA---ANT2121---A00_JR35858","3743","0","fully_parsed","","Teaching Assistant - Classical Theories In Anthropology","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ANT2121---A00_JR35858","","School of Sociological and Anthropological Studies","Ottawa, ON","","$31.89-$50.25 hour","## Responsibilities\n- Lead discussion groups\n- Mark papers and exams\n- Hold office hours for student consultations\n- Proctor exams\n- Attend lectures if requested\n\n## Qualifications\n- Priority given to candidates per articles 18.5 and 18.6 of the collective agreement\n- Meet the language requirement of the course","2026-09-01 to 2026-12-31","","","","","","","","","","[]","[]","","","","[""French""]","","","","","","[]"
"archive","CUPE---Fall-2026---TA---ANT2131---A00_JR35859-1","3745","0","fully_parsed","","Teaching Assistant - Museums, Representation & Power","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ANT2131---A00_JR35859-1","","School of Sociological and Anthropological Studies","Ottawa, ON","","$31.89-$50.25 hour","## Responsibilities\n- Lead discussion groups\n- Mark papers and exams\n- Hold office hours to meet with students\n- Proctor exams\n- Attend lectures if requested\n\n## Qualifications\n- Priority given to candidates per articles 18.5 and 18.6 of the collective agreement\n- Must meet language requirement of the course\n- Must be available to physically travel to campus","2026-09-01 to 2026-12-31","","","ANT2131 — Museums, Representation & Power","","","","","","","[]","[]","","","","[]","","","","","","[]"
"archive","CUPE---Fall-2026---TA---ANT3128---A00_JR35860","3741","0","fully_parsed","","Teaching Assistant - Political Anthropology","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ANT3128---A00_JR35860","","School of Sociological and Anthropological Studies","Ottawa, ON","","$31.89-$50.25 hour","## Responsibilities\n- Lead discussion groups\n- Mark papers and exams\n- Hold office hours to meet with students\n- Proctor exams\n- Attend lectures if requested\n\n## Qualifications\n- Must meet language requirement of the course\n- Priority given to candidates per articles 18.5 and 18.6 of the collective agreement\n- Must be available to physically travel to campus for all tasks","2026-09-01 to 2026-12-31","","","","","","","","","","[]","[]","","","","[]","","","","","","[]"
"archive","CUPE---Fall-2026---TA---ANT3132---A00_JR35861-1","3742","0","fully_parsed","","Teaching Assistant - Psychological Anthropology","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ANT3132---A00_JR35861-1","","School of Sociological and Anthropological Studies","Ottawa, ON","","$31.89-$50.25 hour","## Responsibilities\n- Lead discussion groups and hold office hours\n- Mark papers and exams\n- Proctor exams\n- Attend lectures if requested\n\n## Qualifications\n- Must meet language requirement of the course\n- Priority given to candidates per collective agreement articles 18.5 and 18.6","2026-09-01 to 2026-12-31","","","","","","","","","","[]","[]","","","","[]","","","","","","[]"
"archive","CUPE---Fall-2026---TA---ANT3340---A00_JR35862","3750","0","fully_parsed","","Teaching Assistant - Anthropology of Latin America and the Caribbean","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ANT3340---A00_JR35862","","School of Sociological and Anthropological Studies","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nThis position is for a Teaching Assistant for the course ANT3340 - Anthropology of Latin America and the Caribbean, offered in the Fall 2026 semester at the University of Ottawa's main campus.\n\n## Responsibilities\n- Lead discussion groups\n- Mark papers and exams\n- Hold office hours to meet with students\n- Proctor exams\n- Attend lectures if requested by supervisor\n\n## Qualifications\n- Priority given to candidates in accordance with articles 18.5 and 18.6 of the collective agreement\n\n## Nice to Have\n- Course schedule flexibility to attend lectures if expected by professor","2026-09-01 to 2026-12-31","","","","","","","","","","[]","[]","","","","[""English""]","","","","","","[""description_over_500_chars""]"
"archive","CUPE---Fall-2026---TA---Arts-Writing-Centre_JR38111","7685","0","fully_parsed","Teaching Assistant","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---Arts-Writing-Centre_JR38111","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---Arts-Writing-Centre_JR38111","Department of English","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nAssists individual students registered in first-year ENG courses with their writing and grammatical skills.\n\n## Responsibilities\n- Assist individual students with writing and grammatical skills\n- Explain common errors to students\n\n## Qualifications\n- Excellent grasp of the rules of grammar and punctuation\n- Demonstrated ability to explain common errors to students\n- Successful completion of a grammar exercise\n- Must be available to work in-person on campus during the Fall 2026 term","2026-09-01 to 2026-12-31","","","","","","","","","Fall 2026","[]","[]","[]","[""BA in English""]","[]","[""English""]","[]","","","[]","","[]"
"archive","CUPE---Fall-2026---TA---Clinical-Nursing-Courses_JR38089","5256","0","fully_parsed","Teaching Assistant","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Lees-Campus/CUPE---Fall-2026---TA---Clinical-Nursing-Courses_JR38089","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Lees-Campus/CUPE---Fall-2026---TA---Clinical-Nursing-Courses_JR38089","School of Nursing, Faculty of Health Sciences","Ottawa, ON","","$31.89-$50.25 hour","## Responsibilities\n- Verify completeness of student assignments\n- Correct assignments and reports\n- Meet with students to explain and review assignments\n- Support students needing help completing mid/final evaluations\n- Assist clinical instructor in creating learning plans for students not meeting objectives\n- Prepare learning materials\n- Support students with learning plans\n- Assist clinical instructors with post-conference planning","2026-09-08 to 2026-12-31","","","","","","","","","Fall 2026","[]","","","[]","[""valid RN license""]","[""English""]","","","","[""Planning & evaluation"",""Client care""]","[""Client care"",""Student""]","[]"
"archive","CUPE---Fall-2026---TA---ENG1112_JR38107","7674","0","fully_parsed","Teaching Assistant","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ENG1112_JR38107","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ENG1112_JR38107","Department of English","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nUnder the supervision of the professor, leads workshops for first-year students, assists in the correction of tests, essays and exams, proctors exams.\n\n## Responsibilities\n- Lead workshops for first-year students\n- Assist in the correction of tests, essays and exams\n- Proctor exams\n\n## Qualifications\n- Must complete all mandatory legislated training offered by the University","2026-09-01 to 2026-12-31","","","ENG1112","","","","","","Fall 2026","[]","[]","[]","[""BA in English Literature required""]","[]","[""English""]","[]","","","[]","","[]"
"archive","CUPE---Fall-2026---TA---ENG1131_JR38106","7689","0","fully_parsed","Teaching Assistant","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ENG1131_JR38106","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ENG1131_JR38106","Department of English","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nAssists in the correction of tests, essays and exams under the supervision of the professor.\n\n## Responsibilities\n- Correct tests, essays and exams\n- Perform preparation, student contact and training tasks as needed\n- May proctor the final exam\n\n## Qualifications\n- Must complete mandatory legislated training","2026-09-01 to 2026-12-31","","","ENG1131","","","","","","Fall 2026","[]","[]","[]","[""BA in English Literature required""]","[]","[""English""]","[]","","","[]","","[]"
"archive","CUPE---Fall-2026---TA---ENG2307_JR38109","7690","0","fully_parsed","Teaching Assistant","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ENG2307_JR38109","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---ENG2307_JR38109","Department of English","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nTeaching Assistant for the course ENG2307 Writing with Visuals: An Introduction. Under the supervision of the professor, leads workshops, meets with students and assists in correcting tests, essays and exams.\n\n## Responsibilities\n- Lead workshops and meet with students\n- Assist in correction of tests, essays and exams\n- Proctor exams\n- Assigned to a group of students for the full session\n\n## Qualifications\n- Must successfully complete all mandatory legislated training offered by the University\n\n## Compensation & Benefits\nRates are paid according to the CUPE 2626 collective agreement. Undergraduate students are paid at the lower rate; graduate students at the higher rate. Rates do not include vacation pay or statutory pay. Retroactive pay will be provided after ratification of a new collective agreement. Work hours may vary based on course needs; total work hours are 120.","2026-09-01 to 2026-12-31","","","ENG2307","","","","","","Fall 2026","[]","[]","[]","[""BA in English Literature required""]","[]","[""English""]","[]","","[]","[]","","[""description_over_500_chars""]"
"archive","CUPE---Fall-2026---TA---EPI-5189_JR37993","4848","0","fully_parsed","Teaching Assistant","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---EPI-5189_JR37993","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---EPI-5189_JR37993","Faculty of Medicine","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nSupports students in the Faculty of Medicine course Health Economics Evaluation (EPI 5189).\n\n## Responsibilities\n- Support students using R and DARTH for health-economics analysis and decision-analysis work.\n- Assist with in-class tutorials and weekly exercises and help students become comfortable with programming.\n- Prepare course materials and grade weekly assignments and the final protocol.\n\n## Qualifications\n- Previous EPI 5189 or similar health-economics-course experience and proficiency in R and DARTH are required or strong assets.","2026-09-08 to 2026-12-18","120 total hours","","EPI 5189","","","","","","Fall 2026","[]","[""health economics"",""health economics evaluation"",""R programming"",""DARTH"",""decision analysis"",""student support"",""tutorial delivery"",""assignment grading"",""course-material preparation""]","[""Previous experience with EPI 5189 or a similar health economics course""]","[]","[]","[""English""]","[]","[""R"",""DARTH""]","","[""Client care""]","[]","[""description_over_500_chars""]"
"archive","CUPE---Fall-2026---TA---EPI-5271_JR37988","4861","0","fully_parsed","Teaching Assistant","Teaching Assistant","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---EPI-5271_JR37988","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/CUPE---Fall-2026---TA---EPI-5271_JR37988","Faculty of Medicine","Ottawa, ON","","$31.89-$50.25 hour","## Overview\nSupports students in the Faculty of Medicine course Health Promotion (EPI 5271).\n\n## Responsibilities\n- Attend class and support students during course activities.\n- Grade short essays and presentations.\n- Help maintain the Brightspace course site.\n\n## Qualifications\n- PhD study in Epidemiology, public health, or an equivalent research field is preferred; MPH study may also be considered.\n- Training or practical experience in public health or health promotion and strong critical-appraisal skills are expected.","2026-09-08 to 2026-12-18","90 total hours","","EPI 5271","","","","","","Fall 2026","[]","[""epidemiology"",""public health"",""health promotion"",""critical appraisal"",""student support"",""class attendance"",""essay and presentation grading"",""Brightspace maintenance""]","[""Training or practical experience in public health or health promotion""]","[""PhD student in Epidemiology, public health, or an equivalent research degree; MPH students may be considered""]","[]","[""English""]","[]","[""Brightspace""]","","[""Operations & compliance""]","[""Education & mentoring"",""Client care"",""Research & improvement"",""Student""]","[""description_over_500_chars""]"
